textbox1,CustomerNum,stmt_freq,acct_type,dlvr_cd,trip_days,install_dt,acct_avg_volume,dlvr_name,stop_min,AverageMaintenanceRevenue,dlvr_addr,CalculationName,envrn_chrg_pct,AverageReplacementRevenue,dlvr_city,upchrg_dscnt,AverageDirectSales,empl_num,item_num,item_desc,size_misc,identity,identity2,reg_invty_qty,spec_invty_qty,unit_price,price_chng_dt,flat_rate_min,dlvr_freq,avg_delivery,item_avg_volume
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,13,32704000,SHT-SS POLO PRO NVY,XL,DEAN HOUGHES,,1,0,0.3,12/5/2023,100%,7017,0,0.28
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,14,13494002,JCKT-WAIST-SLPKT-NVY,XLR,ROY ROY,,2,0,0.59,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,14,21793632,PANT-FLEX-CARGO-NVY,36X32,ROY ROY,,11,0,0.41,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,14,31294000,SHIRT NAVYBLU IND XL,XL,ROY ROY,,11,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,14,32704000,SHT-SS POLO PRO NVY,XL,ROY ROY,,1,0,0.3,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,15,13496002,JCKT-WAIST-SLPKT-NVY,3XLR,MIKE WAGY,,2,0,0.59,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,15,18434802,Coveral-Navy Blue-Dc,48R,MIKE WAGY,,2,0,0.59,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,15,21793832,PANT-FLEX-CARGO-NVY,38X32,MIKE WAGY,,11,0,0.41,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,15,31296100,Shirt-Nvyblu-Dc65-Ss,3XL LT,MIKE WAGY,,8,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,15,32706000,SHT-SS POLO PRO NVY,3XL,MIKE WAGY,,1,0,0.3,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,15,33306035,Shirt-Nvyblu-Dc65-Ls,3XL L,MIKE WAGY,,3,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,16,13495002,JCKT-WAIST-SLPKT-NVY,2XLR,MIKE DALY,,2,0,0.59,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,16,18435202,Coveral-Navy Blue-Dc,52R,MIKE DALY,,3,0,0.59,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,16,21794232,PANT-FLEX-CARGO-NVY,42X32,MIKE DALY,,11,0,0.41,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,16,31295000,SHIRT NAVYBLU IND 2X,2XL,MIKE DALY,,6,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,16,32705000,SHT-SS POLO PRO NVY,2XL,MIKE DALY,,1,0,0.3,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,16,33305033,Shirt-Nvyblu-Dc65-Ls,2XL R,MIKE DALY,,5,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,17,13493002,JCKT-WAIST-SLPKT-NVY,LR,HATTEN JOE,,2,0,0.59,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,17,21793432,PANT-FLEX-CARGO-NVY,34X32,HATTEN JOE,,11,0,0.41,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,17,31292000,SHIRT NAVYBLU IND MD,M,HATTEN JOE,,9,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,17,33302035,Shirt-Nvyblu-Dc65-Ls,ML,HATTEN JOE,,2,0,0.33,12/5/2023,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,18,13494002,JCKT-WAIST-SLPKT-NVY,XLR,VARGAS ERIK,,2,0,0.59,4/19/2024,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,18,21793236,PANT-FLEX-CARGO-NVY,32X36,VARGAS ERIK,,11,0,0.41,4/19/2024,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,18,31294000,SHIRT NAVYBLU IND XL,XL,VARGAS ERIK,,9,0,0.33,4/19/2024,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,18,33304033,Shirt-Nvyblu-Dc65-Ls,XL R,VARGAS ERIK,,2,0,0.33,4/19/2024,100%,7017,0,0
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,21,18435003,Coveral-Navy Blue-Dc,50L,TODD TODD,,11,0,0.55,10/17/2023,100%,7017,0,2.75
Plant 2502,288386,09L,IND,WKLY,.T.....,2/12/2018,$55.35 ,California Highway Patrol,$0.00 ,0,472-400 Diamond Crest Rd,IM: Quantity Delivered,0.00%,0,"Susanville, CA",0.00%,0,22,13493002,JCKT-WAIST-SLPKT-NVY,LR,PATRICK PATRICK,,2,0,0.55,11/15/2023,100%,7017,0,0
Plant 2502,307436,09L,TIE,WKLY,..W....,5/26/2021,$49.68 ,California Maternal Fetal Medicine,$20.00 ,11.5,3328 Churn Creek Road #B,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,0,0,11601837,TOWEL-FACE,18X37, ,,80,0,0.33,12/23/2024,100%,7017,0,0
Plant 2502,307436,09L,TIE,WKLY,..W....,5/26/2021,$49.68 ,California Maternal Fetal Medicine,$20.00 ,11.5,3328 Churn Creek Road #B,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,0,0,40766615,SHEET-SNGL-DC-66X115,66115, ,,20,0,0.88,12/23/2024,100%,7017,0,0
Plant 2502,307436,09L,TIE,WKLY,..W....,5/26/2021,$49.68 ,California Maternal Fetal Medicine,$20.00 ,11.5,3328 Churn Creek Road #B,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,0,0,44300000,LNDRY BG-BIO HAZ-YLW,30X40, ,,2,0,1,2/13/2025,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,1640000,APRON-BIB-POLY-BLACK,na, ,,10,0,0.25,9/30/2024,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,11100000,GRILL-PAD,15X20, ,,10,0,0.121,9/30/2024,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,11281619,TOWEL-BARMOP-BLSTR,16X19, ,,100,0,0.15,9/30/2024,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/19/2025,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,87399023,MOP-WET-TUBE-MF-BL-L,L, ,,1,0,1,9/30/2024,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,99010513,Spectaculoso Multipu,4/EA, ,EACH,1,0,25,5/13/2025,0%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,99010523,Citrus Chisel Citru,4/EA, ,EACH,1,0,35,5/13/2025,0,7027,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,99010528,pH7 Ultra Neutral Cl,4/EA, ,EACH,1,0,35,5/13/2025,0,7027,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,0,99030013,Cleaner BET1994700,EA/4, ,EACH,1,0,35,5/13/2025,0,7027,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,3,22983000,CT CHEF WK CV BLK LG,LG,CHEF COAT  LARGE,,22,0,0.35,3/20/2025,100%,7017,0,0
Plant 2502,322340,12L,TIE,WKLY,..W....,9/30/2024,$0.00 ,California Soccer Park,$0.00 ,0,9800 Old Oregon Trail,IM: Quantity Delivered,3.00%,0,"Redding, CA",22.00%,0,4,22984000,CT CHEF WK BLK CV XL,XL,CHEF COAT  XL,,22,0,0.35,3/20/2025,100%,7017,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,80330000,HARDWOUND VWHT 8X800,na, ,,1,0,46,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,80370000,MUTIFOLD WHT 4000 CS,na, ,,0,0,38,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,80430000,BTH TIS VIRG 500 SH,na, ,,1,0,55,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,80500000,URNL SC MIS MANGO CS,na, ,,0,0,37,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,81342433,CANLNER-10-15G-24X33,na, ,,0,0,55,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,81353339,CANLINER-33G-33X40,na, ,,0,0,67,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,81384046,CANLNER-45G-40X46 BL,na, ,,0,0,40,8/1/2023,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,82690000,FM-ANTIBAC FOAM SOAP,na, ,,1,0,38.08,3/14/2024,0,7027,0,0
Plant 2502,271451,05L,TIE,WKLY,..W....,4/8/2015,$0.00 ,California Welcome Center DS,$0.00 ,0,1699 State Highway 273,IM: Quantity Delivered,0.00%,0,"Anderson, CA",0.00%,9.5,0,82790000,TLT-SEAT COVER CASE,na, ,,0,0,65,8/1/2023,0,7027,0,0
Plant 2502,171235,05L,IND,WKLY,M......,2/4/1997,$72.08 ,Canned Food Co.,$0.00 ,16.16,2235 Churn Creek Rd,IM: Quantity Delivered,16.00%,0,"Redding, CA",26.00%,0,0,70623600,Dust Mop-36 Untreate,mop     , , ,2,0,8.64,12/23/2024,100%,6016,1,5
Plant 2502,171235,05L,IND,WKLY,M......,2/4/1997,$72.08 ,Canned Food Co.,$0.00 ,16.16,2235 Churn Creek Rd,IM: Quantity Delivered,16.00%,0,"Redding, CA",26.00%,0,0,76000310,Mat-Custom-Logo-3x10,      , ,,4,0,18.98,12/23/2024,100%,6016,2,22
Plant 2502,171235,05L,IND,WKLY,M......,2/4/1997,$72.08 ,Canned Food Co.,$0.00 ,16.16,2235 Churn Creek Rd,IM: Quantity Delivered,16.00%,0,"Redding, CA",26.00%,0,0,76000406,Mat-Custom-Logo-4x6 ,4x6, ,,2,0,15.54,12/23/2024,100%,6016,1,9
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,0,10260000,1STAID CAB SVC LRG,LARGE, ,,1,0,14.95,6/4/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,0,12240000,Towel-Shop-Dyed,, ,,50,0,0.5,6/5/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,0,81215526,SOY IND HANDCLEAN EA,na, ,,1,0,22,5/29/2025,0,7027,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,1,28895035,SH-LS-TRI-BK/LTGY&RB,2X LN,TYLER ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,2,28894033,SH-LS-TRI-BK/LTGY&RB,XL RG,KATIE ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,3,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,JOHN ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,4,28895035,SH-LS-TRI-BK/LTGY&RB,2X LN,CLAYTON ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,5,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,JON ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,6,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,TOM ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,7,28891033,SH-LS-TRI-BK/LTGY&RB,SM RG,KARYN ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,8,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,ROD ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,9,28895035,SH-LS-TRI-BK/LTGY&RB,2X LN,ALEX ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,10,28893033,SH-LS-TRI-BK/LTGY&RB,LG RG,JEFF ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,11,28893033,SH-LS-TRI-BK/LTGY&RB,LG RG,TRAVIS ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,12,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,MARC ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,13,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,ALBERT ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,14,28895035,SH-LS-TRI-BK/LTGY&RB,2X LN,JOSH ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,15,28894035,SH-LS-TRI-BK/LTGY&RB,XL LN,LELAND ,,15,0,0.45,5/29/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,16,34755035,Sh-Ls-Crw-Chr/Ryblu,na,SPEED SPEED,,15,0,0.45,6/30/2025,100%,7017,0,0
Plant 2502,324893,75L,IND,WKLY,...H...,5/28/2025,$164.65 ,Capitol Helicopters,$0.00 ,20.05,8670 Old Oregon Trail,IM: Quantity Delivered,10.00%,0,"Redding, CA",15.00%,39.7,17,34756033,Sh-Ls-Crw-Chr/Ryblu,na,SAM SAM,,15,0,0.45,6/30/2025,100%,7017,0,0
Plant 2502,320398,11C,TIE,EOW24,....F..,4/3/2024,$0.00 ,Capturing the Essence Salt Cave,$30.00 ,0,1506 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",17.00%,0,0,40304234,SLIP-P-42X36,42X34, ,,10,0,0.62,12/23/2024,100%,6016,0,0
Plant 2502,320398,11C,TIE,EOW24,....F..,4/3/2024,$0.00 ,Capturing the Essence Salt Cave,$30.00 ,0,1506 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",17.00%,0,0,40766615,SHEET-SNGL-DC-66X115,66115, ,,10,0,2.2,12/23/2024,100%,6016,0,0
Plant 2502,320398,11C,TIE,EOW24,....F..,4/3/2024,$0.00 ,Capturing the Essence Salt Cave,$30.00 ,0,1506 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",17.00%,0,0,42201630,HAND TWL-B/LINEA ROM,16X30, ,,20,0,0.47,12/23/2024,100%,6016,0,0
Plant 2502,320398,11C,TIE,EOW24,....F..,4/3/2024,$0.00 ,Capturing the Essence Salt Cave,$30.00 ,0,1506 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",17.00%,0,0,42202754,BTH TWL-B/LINEA ROMA,27X54, ,,20,0,0.9,12/23/2024,100%,6016,0,0
Plant 2502,320398,11C,TIE,EOW24,....F..,4/3/2024,$0.00 ,Capturing the Essence Salt Cave,$30.00 ,0,1506 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",17.00%,0,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,2,0,0.5,2/19/2025,100%,6016,0,0
Plant 2502,320398,11C,TIE,EOW24,....F..,4/3/2024,$0.00 ,Capturing the Essence Salt Cave,$30.00 ,0,1506 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",17.00%,0,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,1,0,3.62,2/19/2025,100%,6016,0,0
Plant 2502,264717,75L,IND,WKLY,..W....,3/5/2014,$52.74 ,Cardan Aircraft Services,$0.00 ,10.33,1950 Airport Blvd,IM: Quantity Delivered,17.00%,1.22,"Red Bluff, CA",23.00%,58.27,0,10260000,1STAID CAB SVC LRG,LARGE, ,,1,0,14.95,3/20/2024,100%,7017,0,0
Plant 2502,264717,75L,IND,WKLY,..W....,3/5/2014,$52.74 ,Cardan Aircraft Services,$0.00 ,10.33,1950 Airport Blvd,IM: Quantity Delivered,17.00%,1.22,"Red Bluff, CA",23.00%,58.27,0,11720000,Towel-Kitchen,, ,,40,0,0.23,12/23/2024,100%,7017,0,0
Plant 2502,264717,75L,IND,WKLY,..W....,3/5/2014,$52.74 ,Cardan Aircraft Services,$0.00 ,10.33,1950 Airport Blvd,IM: Quantity Delivered,17.00%,1.22,"Red Bluff, CA",23.00%,58.27,0,12240000,Towel-Shop-Dyed,, ,,50,0,0.132,12/23/2024,50%,7017,54,6.7
Plant 2502,264717,75L,IND,WKLY,..W....,3/5/2014,$52.74 ,Cardan Aircraft Services,$0.00 ,10.33,1950 Airport Blvd,IM: Quantity Delivered,17.00%,1.22,"Red Bluff, CA",23.00%,58.27,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,2,0,0.5,2/11/2025,100%,7017,0,0
